ID,comments
0나니,솔직히 성식이형은 가수로서의 전성기는 이미 10년전에 끝났지. 별그대 OST가 전성기의 마지막 이었다고 봄.이후로는 예능이나 시상식 MC에 더 가깝지. 지금은 유튜버고ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
러브다이브,의외네 성시경 인기 미친듯이 많았을줄ㅋㅋㅋ거리에서가 워낙 유명해서
웅3,성시경은 이제 '먹을텐데'만 해도 먹고 살 듯.
shy9_29,내 취향은 성시경이긴 한데.. 콘서트 가봤는데 진짜 좋았음
임나우,은월향 나는 성시경이 더 좋은데 절대 그 정돈 아녔음ㅋㅋ
홍시우포드,내손을잡아 허어어어어어엉이 대부분인 노래보다 성적낮은 성시경 노래는 뭐임?
bslbsl,성시경은 앨범을 너무 늦게 냈는데 잘 안 된게 타격이 큼 히트곡이 언제 였는지도 모르겠음
델짱에로,다른 커뮤선 성시경이네 생각해보니 펨코서 성시경 이미지안좋은것도 큰가 ㅋㅋ
김해코스트코,모두즐겁게 성시경은 그라인에서도 탑찍은적이없음차라리 박효신 나얼 데려오면 둘이 위라고했지
하입쿠키,국가안보 성시경이 고음으로 유명한 가수는 아닌데 음색 때문에 빨리는거지
채원.,국가안보 애초에 성시경이 고음으로 유명한게 아닌데 먼소리하노
단잉디임예솔,성시경 고평가 되는게 아마 정통 발라더? 요즘 좀 드물잖아 그런장르의 계보도에 이어지는 인물이라 그런거 같음.
라마라마라마,짭뇨띠 작곡가가 귀하긴 한데 성시경 목소리라면 그런 작곡가들이 알아서 곡 줌
bslbsl,짭뇨띠 너의 모든 순간 너는 나의 봄이다 작곡 성시경이 함 아예 싱어는 아님
STAN1EY,누가 가수로서 더 나은지는 모르겠지만 콘서트 하나 갈 수 있다면 난 성시경
어쩔사과,하입쿠키 성시경이 히트곡 더많다고? ㅋㅋ
하입쿠키,김해코스트코 양쪽 다 들어본 입장에서 연차 무시 못함 ㅋㅋ 성시경이 더 많은 거 맞는데
하입쿠키,"어쩔사과 딩고에 더해서 너에게 차마 세 사람 내일 할일 다정하게, 안녕히 그대네요 등등 많음 니 히트곡 기준이 뭔지 모르겠다만 히트곡 수 자체는 성시경이 활동기간도 길었기 때문에 많은게 맞는데 왤케 ㅂㄷ거리냐 ㅋㅋ"
로제박은빈카리나,근데 여기서 성시경이라는 사람들도 최근 나온 앨범 안들어봤을듯 ㅋㅋㅋ 소리소문 없이 묻혔던데그리고 국밥먹방은 존나 봄
구래덕송아,그냥 발라드계 황태자 계보를 누가 이었는지 생각해보면 됨. 애초에 성시경은 콘서트 가수인것도 크고
오르니틴,구래덕송아 신승훈 다음 계보가 성시경인데
씹다껌,성시경 아닌가?? 노래 난이도자체가 성시경 노래가 훨씬 어렵잖아 물론 노래 부르기 쉽다고 해서 원곡 가수가 노래 못 부르는다는 말은 아닌데근데 이게 누가 더 노래 잘 부르냐 그거 비교하는거임? 전체적인걸 비교하는거임?
Fkdkd,마크로니아 아이유는 이선희를 넘음 성시경을 이선희에 비유하는것도 안맞음 ㅋㅋ
디레스터,마크로니아 성시경이 이선희급이 아님거기다 아이유 이선희는 아이유 승임지급 아이유는 이미자랑 더불어 여자가수 goat급임
내장지방,디레스터 이선희 존나 과대평가라 생각하지만그래도 성시경이 이선희급이 아니긴 하지 ㅋㅋㅋㅋ
킹갓제너럴아자르,둘중 한명 꼽으면 무조건 성시경인데.. 김나박이처럼 발성 짱짱한애들만 인정해주는 시대에서도 살아남아서 지금 00년생들까지 노래 다 듣잖아? 노래방 차트 100순위 켜서 히트곡 개수 세어봐도 성시경 압승임
킹갓제너럴아자르,김해코스트코 성시경 저 노래 나왔을때가 20년전임.. 멜론 스밍은 비교 기준으로 부적절함.
김해코스트코,내삶의반다이크 뭔 거리에서가 전차트 1위를 찍음당시 버즈 월드컵 노래에도 밀렸는데 날조좀하지마세요
내삶의반다이크,김해코스트코 거리에서가 2006년 가을에 나왔는데 무슨 버즈 월드컵이랑 비교하고 있네 월드컵이 가을에 여나? 그 당시 벅스 멜론 차트 휩쓴거 맞는데
내삶의반다이크,김해코스트코 누가 뭐래??? 거리에서가 멜론도 차트 1위 했을거고 벅스도 차트 1위했는데 너가 아니라매 ㅋㅋㅋ 무슨 월드컵 송에 밀린다는데 월드컵 노래는 보이지도 않네 ㅋㅋㅋ 10월에 나온 노래가 한철 노래인 월드컵 노래에 밀린다니까 할말이 없네
내삶의반다이크,김해코스트코 그리고 잠이 오질 않네요랑 처음엔 사랑이란게가 2주 이상 1등함?? 물론 그당시 가요계 상황과 현재 차트는 비교 불가지만 거리에서는 준 메가히트였음
Vousme,남자들끼리 엄대엄하면 여자합치면 성시경이 걍 이긴다니까 ㅋㅋㅋㅋㅋ 나같아도 여자친구랑 콘서트 찬스 있으면 성시경으로 고르겠다
센스는챌린저,"다 주관적이니까 갈리지 ㅋ음반판매량이나 1위 횟수, 저작권료 등등 다양한걸로 자료 제시라도 해야 납득하지난 성시경"
클라우드22,"성시경 전성기는 못보고 방송활동만 구경만한 20대 펨코 애들이 많아서 그럼.늘 방송에서 ""황태자, 신승훈 후계자"" 로 소개하자너.  그거 방송용 멘트고, 성시경 전성기때 원탑 찍은 적 한번도 없음.신승훈 다음 주자로 임펙트는 조성모, 단기 1년은 3사 통합 대상 김종국, 라이브는 이승철, 롱런은 임창정인데 ㅋㅋ 다들 약간씩 세대가 겹쳐서 그냥 확실하게 다음주자인 성시경한테 황태자, 신승훈 후계자 소리 붙인거지.성시경은 1등은 커녕 당대 발라더에서도 늘 3~5위권 맴돌았음.  지금도 듣기 좋은 음색 쩌는 가수인거지.  당대 인기와 원탑 치면 끼지도 못하는게 성시경임."
클라우드22,"빙글이 성시경의 가장 큰 강점은 롱런했다는 점인데 그것도 최근 솔로 내기 전에 ㅈㄴ 오래 음반 안냈고,롱런은 임창정한테 또 못비빔.  임창정은 단기 임펙트도 아이돌 1세대 원탑 HOT 랑 붙어서 대상 먹고, 롱런으로도 성시경 압살하고 ㅋㅋ방송활동을 워낙 잘해서 묘하게 포장됐다는걸 이번에 알았네 ㅋㅋ 신승훈 후계자 소리 들을 때도 발라더 본좌 중에 너무 약하지 않나 라는 평가 ㅈㄴ 많았는데 ㅋㅋ  그나마 음색 정도만 역대급임"
피카부,클라우드22 ㅇㅇ 성시경도 확실한 자기 컬러가 있고 좋은 가수인 건 사실인데 전성기 때 본인 시대 탑급은 아니였지
내장지방,클라우드22 당대로 따이면 여기서 언급 전혀 안 나오는 휘성한테도 따이는 게 성시경이지 ㅋㅋㅋ
브엉저낭,픽스트 시경이형 절대 내려치기하는거아니지만 누척지 감안해도 장이 뛰어넘음
레아오,픽스트 연예인으로서 롱런은 맞지만 최근 10년동안 성시경은 히트곡이 없음.. 최근에 나온 앨범도 반응그닥이였고 가수로서 롱런했다고 하기는 좀 부족한듯
짭뇨띠,먹방은 성시경 압승
브엉저낭,한산 성시경 전성기 본사람들 입장은 뭐이리 시경이형 빠는거야? 이정도라고? 생각들 정도임
한산,브엉저낭 근데 뭐 내가 전문가도 아니고성시경이 위라고 생각하는 사람이 있다면그래라 ㅇㅇ 하고 말 것 같음.싸울 일은 아니여. 줄세우기로 해결할 수 있는 문제도 아니고 ㅋㅋ
RX-78,둘 중 한 콘서트만 가야된다면 성시경 ㅋㅋ
도표쵸데케,애초에 성시경은 전성기 시절에도 원탑급은 아니었는데...
ㄱㄱㄱㄱ12,개인적으론 비교하기 부끄러울 정도로 성시경이라 본다ㅋㅋ 가요 부흥기때도 빛났던 가수랑 암흑기에 비교우위로 앞선 가수의 차이인거 같음
브엉저낭,ㄱㄱㄱㄱ12 성시경이 가요암흑기에 그렇게 앞선가수가 아닌데 뭔개소리
Fkdkd,"ㄱㄱㄱㄱ12 성시경때가 불법다운,소몰이창법 도배시절이라 평론가 가수들이 인정한 암흑기였는데"
OMGDMOUP,그냥 길거리가서 누구 콘서트 갈거냐고 100명한테 물어보삼 성시경이 압도적으로 이길껄?
라마라마라마,OMGDMOUP 성시경 콘서트는 표 없어서 못감 진짜 ㅋㅋㅋㅋㅋㅋ
V.주니오르,성시경
야무치,자람자 옛날에 성시경도 똑같은 소리들음ㅋㅋ
임나우,솔라 성시경도 할 수는 있음. 너의 모든 순간도 성시경 작곡. 다만 비중 차이지..
레아오,코제르다르크 발라드의 황제 소리 들으려면 신승훈 변진섭은 되야지 성시경은 그라인에 절대 못낌
미하일발락,코제르다르크 성시경이 황제면 황제 너무 많아짐 이승기도 황제
귀로천,전승우승가능 ? 뭔 개소리를 시부림 히트곡은 성시경이 더많다는 소리인데 니논리대로면 원히트원더로 정점 찍으면 위라는 소리인데 그럼 원더걸스 이길 가수 아무도 없음
전승우승가능,귀로천 1위곡으로 따져볼까? 1위밑도 히트곡으로 치면 앨범수 넘치는 성시경이겠지 근데 그럼 성시경이 서태지도 이미 이긴거아니냐? ㅋ
덤더럼,귀로천 성시경 히트곡 나열좀. 나 진짜 몰라서 그럼. ㅊ
귀로천,"덤더럼 내게오는 길, 희재, 거리에서, 넌 감동이였어 등등 다 히트곡이야..."
전승우승가능,귀로천 가수경력차리 어쩌구하는데성시경 군대 전역한이후 거의 10년가까이 지났는데 뭐 히트곡이 한개라도았나?예능 꾸준히 나오면 그게 롱런임?얼마전앨범도 한 3만장은 팔았나?
개푸러,귀로천 희재가 무슨 히트 곡이야 영화 국화꽃 향기 ost로 숨은 명곡이라고 나중에 재조명 받은거지 히트를 한 적은 없어
bslbsl,덤더럼 거리에서 희재 너는나의봄이다 너의모든순간 너에게 그대네요 넌감동이었어 두사람 대충 생각해도 이정도
래드키,화산귀환1 저 중에 1위곡은우린제법잘어울려요랑거리에서 밖에 없어요..성시경 생각보다 공중파에서1위 몇번 못해봤어요
qlsjdowm,발라드 좋아해서 성시경 승
멍청이바로너,괴거 미화 ㅈ되는데 웃긴건 진짜 그 세대 겪어본사람들은 성시경 그정도급까진 절대 아니라고하는데 안겪은 애들이 올려치기 한다는거임ㅋㅋㅋㅋ 성시경이 발라드 goat라는글이 배댓 먹지않나
멍청이바로너,화산귀환1 성시경이 박지성급이 됨 ? ㅋㅋㅋㅋ
낡은핸드폰,그래도 누구 콘서트 갈거냐고 물어보면 다들 성시경 고를거지?
고북2,낡은핸드폰 ㅋㅋ콘서트는 노래듣는것도 중요헌데 노가리까는것도 중요해서 말빨좋은 성시경콘서트가 훨재밌지
완소파,"성시경도 엘리트급이지만, 당시 음악프로 1위 같은 건 거의 못 해봄. 00년대 초반 여전히 전성기였던 임창정, 조성모, 00년대 대장급 브라운아이즈, sg워너비, 임팩트도르 한남자, 1~3집 연속 대박친 버즈 등에 비하면 2티어로 봐야 됨."
0나니,축구의신아자르 이제 30임.뭔 말같지도않은 어거지를 부리고있어 씹ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ미소천사 웬만하면 모를수가 없는게 성시경의 유일한 댄스곡이고 이거땜에 성시경 흑역사로 박제도 존나많이돼서 예능에도 자료화면으로 오지게 많이나온곡임ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ오히려 모르면 급식이나 학식 잼민이들 수준임
아임닭,강점이 다른거지 뭐 ㅋㅋㅋ 근데 성시경 너무 내려치기하는 댓이보이네 성시경 콘서트파워알고서 저러는건가?;; 당장 둘이 콘서트 같은날에 열리면 성시경이 매진시키느는 시간 압살할텐데
자시안,낚시왕 성시경 의외로 많네
심판,자시안 성시경은 먹방이 엄청흥해서 ㅋㅋ
공정한나라당,20대 후반인데 이승철 성시경 말고 듣는 00년대 발라드 없는데 ㅋㅋ 근데 성시경이 진짜 오히려 젊은 세대에서 고평가된 가수임?
브엉저낭,요산요수 성시경은 박효신만큼 히트친 노래도 없고 박효신 전성기때 위상만큼 성시경은 찍은 적도 없음
요산요수,브엉저낭 성시경이랑 박효신이 비빈다는게아니고 박효신도 저논리대로면 장밤준한테 못비빈다는건데 성시경 박효신 비교가 왜나오나여;;
지프는지프,요산요수 근데 박효신은 애초에성시경보다 훨씬 상위체급이라그러면 다시 말이 달라지지
범수염고래,쿠루루쿠루루쿠 아 뭐야 ㅅㅂ 나 7집 풀로 들었었네태양계있는 그 앨범이었구나 아 다시 정정성시경이다 이건
더블불고기세트,가수는 가창력이지 닥 성시경
공정한나라당,포스터칼라 오 정확하네 ㅋㅋㅋㅋㅋㅋ 나도 닥 이승철 닥 성시경 ㅋㅋ
윤종신,"포스터칼라 나도 이승철, 성시경 고름 ㅋㅋㅋ"
범수염고래,포스터칼라 오시발 나도 성시경 이승철 뽑았는데ㅋㅋㅋ
더블불고기세트,포스터칼라 나도 이승철 성시경임
[페르소나],야광번쩍 지금 20대 된 사람들은 성시경 잘 모를거같은데??
강혜원와이번스,성시경은 가수로서도 연예인으로서도 인기 있는건 맞긴한데 걍 한창때도 혼자 짱먹는 급이었던적이 없음
오르니틴,원피스매니아 발라드 갓은 맞아신승훈 정통 계보가 성시경인데
97년생아재,오르니틴 발라드 황제 계보는 이문세-변진섭-신승훈-조성모까지임성시경은 택도 없음
고북2,97년생아재 지금은 표절때매 잠수탔지만 유희열도 성시경까지가 정통 발라드의 계보라고 했는데
수탉넘,원피스매니아 한국에서 발라드 가수 얘기하면 성시경은 무조건 거론될수 밖에 없는데 발라드쪽에서는 Goat 맞지
97년생아재,수탉넘 성시경이 발라드 GOAT ㅋㅋㅋ신승훈이 음반 1700만장 판건 알고있음?
내장지방,수탉넘 성시경 앨범판매량 다 합쳐도 변진섭 280만장 팔은 한 장에 안 됨 ㅋㅋㅋ
아미지노,성시경은 먹방력이 더 좋던데?
rkdkeeii,대충적당히 이거는 성시경 갈꺼 같은데 라이브 차이가 너무 나잖아
매콤항정살덮밥,대충적당히 나는 성시경 보러갈듯
Vousme,대충적당히 여자들은 성시경이 무조건 이기고 콘서트 투표는남자들도 내 주변은 성시경이 이겼음
낡은핸드폰,대충적당히 에바야 ㅋㅋ 성시경 콘서트도 진짜 없어서 못가는데일단 여자들은 거의 무조건 성시경 보러갈걸
루킹폴어탠션,차라리 성시경 임창정 대결이 더 밸런스 패치인듯
멍청이바로너,애초에 성시경이 당대 원탑이였던적이 없는데 이건 아이유vs이효리 이급도 아님 ㅋㅋㅋㅋㅋ
멍청이바로너,팬아메리칸항공 갠적으론 아이유라고 생각하는데 이효리처럼 당시 원탑찍은사람이니까 아이유랑 vs 하는건데 성시경이 이효리마냥 원탑 찍은것도 아니란말임
프코코,전승우승가능 가수를 평가할때 음원으로만 평가하나 ㅋㅋ 젤 중요한 가창력이 좆망인데 음원 원툴로 원탑이라고 쳐주는 사람은 님밖에 없음당장 성시경으로도 반반에서 약우세한 수준인데 원탑은 뭔놈의 원탑 음원만 따지고 평가할거면 원탑 찍어본적 있다고 인정해주겠음 가수로써 원탑은 ㄴㄴ근데 음원만 따지고 평가할거면 성시경도 1위 찍은적 있는데 ㅋㅋ
초코버내너,전승우승가능 그렇게 따지면 성시경도 음원1위 찍은거 많음
수선생님,콘서트는 1초도 안망설이고 성시경 갈듯
윤종신,둘 중에 누가 나은가는 모르겠고둘 중에 한 명의 목소리를 가질 수 있다면 난 성시경을 고를듯
세스크킬패스,윤종신 그건 다 성시경 고르지 ㅋㅋㅋ
gordito7,난 성시경이 더 죠아잉
마크로니아,성시경형님이 노래하나는 줮대는데
복현2동,나 91년생 솔직히 말해서 성시경 노래 거리에서 말고 뭐 있는데?주위 사람들에게 물어보면 성시경 노래 아는거 말하라면거리에서 말곤 모르는 사람 수두룩함내 기억에 성시경은 거리에서랑 라디오 잘 자요예능에서의 성시경 말곤 모르겠음
동탕,복현2동 너는 나의 봄이다그리고 막상 성시경 최고 히트곡이자 인지도 제일 높은건 희재임
임나우,복현2동 넌 감동이였어내게 오는 길희재너의 모든 순간거리에서안녕 나의 사랑두 사람좋을텐데너는 나의 봄이다걍 네가 모르는거
복현2동,임나우 아는데? 내 글을 다시 읽어봐거리에서말곤 모르는 사람 수두록하다고
러브라이브,복현2동 넌 감동이었어너는 나의 봄이다우린제법잘어울려요좋을텐데내게오는길희재등등..솔직히 많은데
내장지방,복현2동 야 솔직히 당대 위상으로 보면 성시경 휘성한테 개따이잖아
시펄넘,아재인데 성시경 임팩트가 있었나? 박효신을 적어도 내 주변에선 더 많이 들었던듯이수나 브아솔도 데뷔시기 비슷할텐데 ㅋ
충훈부,"베이빌론 미안한데 냉정하게 김범수는 좀... 결과물이 없잖아 앨범 누적 판매량 70만장임. 성시경, 나박이가 전부다 100만장이 훨씬 넘고 나얼이 200만장인가 그럼. 실력은 당연히 좋은거에 동의하는데 너무 가창력만 보는 관점임"
DAEGU,어차피 장르 분야도 다른데 비교는 무의미하고 대중에게 콘서트 어디갈꺼냐고 줄세우면 성시경으로 몰릴듯
김해코스트코,"성시경 고점이 눈의꽃, 벌써일년 정도면 몰라뭔 거리에서 들고 히트곡이 많다, 시대 씹어먹은 발라더다 이러고있냐"
한섬닷컴,"김해코스트코 눈의 꽃, 벌써일년보다 거리에서가 더 인기 많았는데 개소리하네ㅋㅋㅋ"
김해코스트코,한섬닷컴 거리에서가?ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
텐하흐맘,한섬닷컴 방송 활동을 단 한 번도 하지 않았음에도 불구하고[1] 음악 프로그램 차트 1위를 달성하고 음반 판매량 70만장과 음원차트 21주 연속 1위[2]라는 대기록을 세웠다벌써일년 21주연속이라는데 거리에서 몇주냐
디레스터,한섬닷컴 아 이넘 ㅈ도 모르는게 혓바닥이 기네벌써 일년 앞에서 성시경 따위가 히트곡 이 ㅈㄹ거리에서?사랑인걸 레벨이다연간 10위에도 든적 없다
Olimpico,솔직히 성시경 전성기때 탑급아니었음 안티 많았던것도 기억나고 요새 와서야 다시 뜬거지
JROD,모르겠고 성시경 먹을텐데 씹꿀잼
789456,마크로니아 성시경이 나훈아 신승훈급 찍어본적이 있나
디레스터,마크로니아 성시경이 나훈아 신승훈 나얼급 아니고Bts랑 블핑은 goat 레벨이다
코제르다르크,난 무조건 성시경 90년생임 세대 차이도 있을 듯? 성시경도 히트곡 존나 많음 최근 놀면뭐하니 영상이나 딩고 영상 보면 수십곡 부르는데 팬 아닌 나도 모르는 노래가 없던데 ㅋㅋ
공정한나라당,코제르다르크 95인데 이게 갈린다는거 자체가 신기함 나도 닥 성시경인줄
범수염고래,로토의문장 ㅋㅋㅋㅋㅋㅋ 아 콘서트 열린걸 생각하니까뭔가 성시경이 갖고 있는 툴이 훨씬 더 많긴하겠다
야무치,박정규 성시경도 잘 모르는 사람은 거리에서 밖에 모름
사류하,애초에 성시경은 박효신한테 밀려
갓지은식은밥,동시대 성시경이랑 비슷하게 데뷔한가수가 나얼 김범수 박효신 아님? 애초에 동시대 씹어먹은적도 없는데 성발라 왤케 고평가하지..
내장지방,갓지은식은밥 ㄹㅇ 휘성한테도 가볍게 따이는 게 성시경 아님?
고스로,갓지은식은밥 https://theqoo.net/square/2257562413응 멜론 누적 남솔 1위가 성시경임현실은 00년대 노래중에 감상자수 500만 넘은 발라드곡 거리에서랑 눈의꽃 두곡뿐이다
초범9,성시경 전성기 세대 입장에서 솔직히 까고 말해 지금 성시경은 유튜브나 마녀사냥 같은 예능으로 익숙해져서 고평가 ‘당한다’고 생각함..성시경 전성기라고 할 수 있는 00년대 초중반에 성시경은 그냥 노래 잘 부르는 괜찮은 발라드 가수 정도 이미지였는데 갑자기 무슨 탑 발라더 계보까지 나와서 좀 당황했음.
야쿠르트아줌마,초범9 ㄹㅇ 요즘에야 성시경 노래 많이 듣지 어렸을때sg워너비 vos 먼데이키즈 휘성 버즈 kcm 노래를 더 많이 들었음갠적으로 탑 발라더는 이승철이고
더블치즈치즈,초범9 그때 브라운아이즈 노래를 존나 들었지 성시경 노래는 그냥 좋다~ 요정도ㅋㅋㅋ
빛쵸비,성시경은 라디오 엔딩멘트 잘자요가 젤 기억날 정도로 노래에 대한 임팩트 자체가 없었는데 그시절 살아본적도 없는 애들이 성시경 성시경 거리고 있냐성시경은 음색으로 빨리는거지 시대를 관통한적도 대중적으로 메가히트 친적도 없음.
김해코스트코,"원피스매니아 거리에서도 당시 SG 내사람, 버즈 월드컵노래, 윤도현 사랑했나봐 이런거에 한참 밀렸음"
김문약,실력적으론 시경이형이지
지나이,성시경도 히트곡 많은 가수인건 팩트지만 벛꽃엔딩으로 이미 끝났음.세대를 아우르는 노래 한곡 만들었으면 다른건 다 필요없는거라고 봄.
타즈딩고,드라마 때려 재밌게 봐서 성시경
음탕지찬,성시경 걍 예능인아니냐?
STAYC수민,성시경 걍 먹방원툴 ㅇㅇ
다두다아라,성시경 최고 히트곡이 뭐임
페리트도,다두다아라 거리에서?
쓰빠루빠,"성시경이 학벌, 예능으로 이미지 이득 많이 본 사람 이지... 성시경 하면 떠오르는 노래가 있긴 하냐?"
bslbsl,쓰빠루빠 ? 희재 거리에서 두사람 이거 세개는 모를 수가 없는데
코나유키,쓰빠루빠 희재 거리에서 등등 히트곡은 많지;; 너무 억까다
사류하,성시경은 박효신한테도 밀리는데왜 발라드 GOAT가 성시경이냐
더블불고기세트,콘서트갈수있으면 성시경이지
지프는지프,"근데 성시경이 롱런했다고 하는거는2015년 이후로 히트친 작업물이 있긴함...? 진짜 몰라서왜 2022까지 음악활동으로 먹힌다고 표현한거지예전 히트곡으로 유튭, 예능나와서 메들리 들려주는 정도아닌가"
대기업생산직,음..저는 성시경 한 표
한문철의블랙박스,시경이형은 이제 밥먹으러 다녀야지
김해코스트코,"애초에 성시경 고점이 벌써 일년, 눈의꽃 급인줄아네김나박이는 왜 소환하냐?"
자시안,"김해코스트코 보고싶다 정도는 나도 인정하겠는데 가수로서 김범수, 이수가 성시경보다 위다? 하면 글쎄인데김나박이는 그냥 가창력으로 묶이는거잖아"
김해코스트코,자시안 ㅇㅇ 근데 한곡갑이라도 대표곡 조차 성시경은 그정도 찍은적이 없다는말이수는 이후로 어디에도 같이 히트곡 꾸준히 뽑고있고
쿠루루쿠루루쿠,초범9 김범수보다 성시경이 대중적으로 더 히트함박효신이랑은 쪼금 열세거나 비슷
8도,김해코스트코 멜론에 있는 자료만 보면 거리에서가 눈의꽃 보고싶다 이상인데
8도,김해코스트코 씹히트곡인건 아는데 객관적 수치로 밀리잖아. 거리에서가 히트곡이 아닌것도 아니고.
김해코스트코,"8도 거리에서는 발매된해에도 다른노래들에 많이 밀렸음sg워너비 시대기도했고 버즈 노래도있고 사랑했나봐, 사랑스러워 이런 노래도있고"
8도,김해코스트코 거리에서 연간순위 밀린게 탑텐임.. 보고싶다도 탑텐이고
8도,김해코스트코 그럼 지금 유튜브조회수를 봐... 거리에서 압승임
클클클클,난 성시경이윽고 이걸로 끝나다고 봄 ㅇㅇ
귀로천,범수염고래 성시경 거리에서 위로 둘만한건 브라운아이즈랑 야생화뿐인데 그럼..
라크슌,콘서트 누구갈래하면 대부분 성시경아닐까?
전승우승가능,빽투더퓨쳐 서태지 vs 성시경 장르 다르니깐 비교안되나? ㅋㅋ
전승우승가능,빽투더퓨쳐 가창력하나만 따지면 골목대장이지근데 골목대장 vs 성시경 더 뛰어난 가수 고르라면 난 성시경 고를거같은데 님은 골목대장 고르시나요?
전승우승가능,빽투더퓨쳐 아니 그래서 서태지 vs 성시경 비교가 안된다 생각하시나요?
전승우승가능,빽투더퓨쳐 계절연금노래라는 개념을 만든건 어떻게 생각하시나요 성시경이 이런커리어를 뛰어넘을수있다고 생각?
전승우승가능,빽투더퓨쳐 그럼 이승철 vs 성시경 누가 더 위라생각하시나요?
빽투더퓨쳐,전승우승가능 그니까 그럼 이승철이겠지. 난 성시경이 우위라고 한적이 없는데 넌 왜 자꾸 비교질이니 ㅋㅋㅋㅋ 그냥 블라해야겠다 ㅋㅋ장르가 달라서 비교하기 애매한거 아니냐는거에 서태지랑 이승철을갖다대고 있네 얘는 ㅋㅋㅋㅋ
공정한나라당,클라우드22 전성기를 구경을 못했으니까 ㅋㅋㅋ 근데 지금 성시경 제일 많이 들으면 된거 아님?
클라우드22,공정한나라당 지금도 듣기 좋은 가수로 성시경 가치는 대단한건 맞는데 원글에 발라더 고트는 무슨 ㅋㅋ 깜짝 놀랐음 ㅋㅋ본인 전성기에도 원탑 못찍어봤는데 ㅋㅋ  차라리 방송 제일 잘하는 발라더 라고 하면 그건 맞음 ㅋㅋ
공정한나라당,클라우드22 난 95인데 전혀 몰랐음 요즘 젊은 사람들이 임창정 이적 박효신 나얼 김종국 노래보단 성시경을 훨씬 많이 들을텐데 그래서 당연히 그때도 원탑인줄 ㅋㅋ
클라우드22,공정한나라당 솔직한 95년생 개추바더의외로 김종국이 원탑 해봤음.  3사 통합 대상했을 정도니까.  성시경은 그것도 못해봄.  근데 지금도 듣기 좋은 대단한 가수정도면 충분한데 원탑 자체를 해본 적이 없음
전승우승가능,공정한나라당 나도 95인데 눈의꽃 야생화 더많이듣는데박효신 vs 성시경하면 대부분 박효신아님?
공정한나라당,전승우승가능 박효신은 보통 여자애들이 좋아하던데 대장 그러면서 ㅋㅋ 내 주위는 다 성시경 듣는데 무리마다 다르겠네
맹모띠,클라우드22 그 시절 발라드는 ㄹㅇ 성시경도 잘했지만 다른 가수들도 다 최절정이였어서
초범9,클라우드22 이게 맞다처음 저 논쟁글에서 왠 99년생 00년생 성시경이 발라드 부를 때 엄마 포대기 안에 있었을 이들이 뜬금없이 탑 발라더 계보에 끼워넣어서 당황한 아재들 나 말고도 많을걸
공정한나라당,"초범9 결국 요즘 90,00년대생들이 듣는 그 시대 발라더는 압도적으로 성시경일 것 같은데 그것만해도 의미있는거 아님? 난 성시경이 임창정보다 아래였을거라고는 상상도 못했다"
단거가메,난 무조건 성시경인데 의외네
스르르르르르,둘중 한명 고르라면 성시경
23년말까지삼전,어떤걸 기준으로 삼느냐에 따라 다르지나는 성시경노래를 더 즐겨들으니 성시경
강혜원와이번스,원피스매니아 김종국은 차라리 비빌만함 애초 대상가수기도 하고. 근데 성시경은 원래도 그냥 인기많은 가수 중 한명 딱 그정도였는데 갑자기 발라드계열 GOAT후보 이러고 있으니까 어이가 없는거지. 조성모 이수영 뭐 이런사람들이면 몰라도 갑자기 성시경을 왜 고트로 만들고있어
밈챠챠,가수들간의 선호도는 취향차이니까 비교하기 어렵지만일반인이 부르는 노래의 난이도는 월등히 성시경이 높다고 생각함
완납적원천징수,"그런데 오해하는 게 있는데 성시경은 sg워너비, 버즈보다 전 세대임00년대 초반 이수영 히트하던 때랑 같은 세대거리에서는 성시경 인기 낮아질 때 부활한 곡이고"
초범9,완납적원천징수 월드컵 쯤 소몰이랑 버즈 나왔고 그보다 한두 해 전이 성시경 전성기지..
김해코스트코,"곧발롱위너비닐신 호날두 즐라탄 급도 안됨거리에서는 당시 내사람,월드컵노래,사랑했나봐 이런거 다 지나고 그다음이었는데"
ofe66,모르겠고 난 성시경 노래가 더좋음
STAYC수민,버물리버풀 성시경은 감성을 울리는 가창력도르 원툴 아니냐논리가 훨씬 부족하다고 보는데
염소놀이,가수면노래 실력으로 평가하는게 맞지않나고로 성시경이라고 생각하는데
오로라반사,염소놀이 그럼 성시경>>>>>BTS 임?
매콤항정살덮밥,아스날지면포뿌림 ?? 성시경은 정승환 나윤권 김광석 토이 노래도 자기느낌 다살려서 커버하는데 ㅋㅋㅋ
Yawah,근데 진짜 성시경이 원탑을 찍어본적이 있음?나 진짜 몰라서 그래.저 시대때 학생이였는데 그렇게 인기 있었다고생각은 안들었는데
레아오,마크로니아 ?? 그렇게 치면 성시경은 무슨 김광석 유재하 이문세 급으로 발라드 역사에 한획을 그을정도로 새 패러다임 제시함? ㅋㅋㅋ 성시경도 그냥 대중가수 1인데 무슨 ㅋㅋㅋ
