ID,comments
로제박은빈카리나,"장범준 인기를 방탄에 비교하는 새끼는 뭐냐 ㅋㅋ장범준이 뭔 아이돌 빠들 데리고 앨범 몇십장씩 팔았냐, 스트리밍을 돌렸냐순수하게 자기가 직접 만든 음악빨 만으로 만들어낸 성적인데. 심지어 슈스케 이후에 이렇다 할 티비 활동도 안함. ㄹㅇ 순수 음악빨"
수선생님,제흘리 장범준임
갤럭시,벚꽃엔딩으로 컷
뮌헨의재능정우영,봄되면 장범준이 압살
가갸거겨,장범준 딩고 킬링보이스 한번 나와라
자시안,근데 임재범 나얼 박효신 이런 사람보다 장범준이 음원 성적 더 좋으니까 장범준이 위라고 해도 문제없는거임?궁금한데 이런 댓에는 답변이 없더라고
전승우승가능,자시안 임재범 나얼보다 장범준이 더 위라고 생각함 나는박효신은 모르겠다 얘는 대상출신아님?
매콤항정살덮밥,전승우승가능 나얼보다 장범준이 위라고? ㄷㄷ
26178e8r,자시안 대중성은 장범준이 위라고 해도되지 걍 보컬vs싱어송라이터 이라서 비교하는게 억지임
Fda,자시안 노래잘하는건 걔들 대중성 음원성적이런건 장범준이라 써잇구만
9.3.0521,자시안 그렇다고 할듯얘네는 말하는거보면 장범준이 아이유급임
축구의신아자르,자시안 중점을 어디두냐에따라 다르지 ㅋㅋ노래실력으로는 한참 떨어지지만음원성적 대중성 시대를 대표하는 느낌 등등은 장범준 따라올 가수 몇없음.
아이스베어1,버스커버스커 1집은 개인적으로 한국 대중음악사 통틀어서 탑급이라 생각함
귀로천,맹맹구구 그래서 장범준이 위인거지 시발 위에 ㅈ병신들은 벚꽃엔딩 히트곡 도르 따지는게 시발 ㅈ병신같은거임. 원래 싱어송라이터들이 고평가 받는건데
귀로천,김해코스트코 뭔 고점 타령이야 ㅈ붕신아 니논리대로면 원더걸스>장범준임 ㅈ병신아
지프는지프,장범준이 딩고 킬링보이스 나와서맞불 놔야겠네.. 제발
로컬푸드,발라드 공화국에서 포크록으로 데뷔부터 솔로 3집까지 한 앨범도 안 빼놓고 전곡 줄세우기 하는 가수인데 개인 취향 다 제외하면 장범준한테 비비는게 실례임
mag1xx,로컬푸드 ㄹㅇ 애초에 일본도아니고 한국에선밴드장르 음악들이 비주류일뿐더러 장범준은 홍보도잘안하고 음원으로만 승부함
미스즈,갤럭시 그거 니가 장범준빠라서. ㄲㅈ
마크로니아,"근데 가수는 노래실력으로 처야지.발라드가 별명 그자체로 불리는건 성발라지.우리나라 그럼 GOAT로 치면BTS,지드래곤,블랙핑크임.장범준은 세븐틴, 스트레이키즈한테도 안 됨."
암기,김종국 장범준 하면은 누가위임?
쿠루루쿠루루쿠,암기 터보시절까지 합하면 장범준이 못 이김
하입쿠키,장범준 대단한 거 알겠는데 하다하다 나얼에 비비고 있네 ㅋㅋㅋ 급식들 많은 거 느낀다
전승우승가능,하입쿠키 나얼이 장범준에게 비빌수있다는게 나얼이 대단한 점임 r&b 한국에 퍼트린거 하나는 ㅇㅈ이지근데 벚꽃엔딩 여수밤바다 급의 노래 앨범은 없잖아
쿠루루쿠루루쿠,전승우승가능 브라운아이즈1집은 버스커1집만큼 히트함브라운아이즈가 더 대단한 게 방송활동 아예없는 생짜 신인이었음
레아오,전승우승가능 나얼은 너무 간거 맞음 벌써일년 가지마 가지마 바람기억 여수밤바다 벚꽃엔딩 급 곡 꽤있음
Fda,김해코스트코 그럼장범준은 노래못하는거라 내려치기당하나
매콤항정살덮밥,Fda 아이유는 노래잘하는데장범준은 가수치고 가창력만보면 경쟁력 없음자기 장점특화 노래에 대중성 잘 입혀서 만드는 능력이탁월해서 그런거지
룰랄룰루,장범준이 뭔 팬덤으로 1등 먹은가수도 아니고 몇몇 이상한 예시는 왜 들고 오는거냐 대체 ㅋㅋ
8도,Aaol 애매할땐 실적봐야하는데 실적이 장범준이 엄청나서
Aaol,8도 근데 댓글들 보면 김나박이나 임재범 얘기 나오는데 난 장범준이 쟤들보다 위라는 데에는 또 공감 못 하겠음. 그 애매함이라는 것도 귀에 걸면 귀걸이 코에 걸면 코걸이 아닌가 싶고
8도,Aaol 난 10년대 초반에 버스커버스커 앨범 초흥행하는걸 봐서 장범준 손들어주고싶음. 너는 가창력을 중사하나보지 뭐
상호돈신,아넬충 저평가가 아니라 장범준이 개쎈거라니까
이담,아넬충 장범준은 트렌드 깨고 원탑 찍었으니까
충훈부,아넬충 그거 자체가 그냥 평정못한거나 다름 없다고 인정하는거지 뭐.. 서태지 김건모 나얼 이런 사람들은 그런 시대에 새로운 패러다임으로 휩쓸었는디 장범준도 아이돌 시대에 통기타들고 다시 연거잖아
축구의신아자르,아넬충 데뷔 이후로 인기 없던건 장범준도 마찬가지임 ㅋㅋ 애초에 낸 앨범 모두 다 성공했는데.. 꾸준도르로 따지면 비교불가지.. 장범준 데뷔 10년 넘었는데 앨범 싱글까지 거의 올 성공임
Hat-Trcik,"아넬충 장범준은 데뷔이후로 인기가 최상위아니였던적이 없음,,"
뮤짤,Hat-Trcik 장범준은 슈스케 2위가 커리어 로우라고 쳐도 될정도지 ㅋㅋㅋㅋ 앨범은 일단 내자마자 듣고보는 수요층이 웬만한 히트곡 듣는 인원수만큼 되고  깔짝 냈던 흔꽃샴이나 잠이오질않네요도 차트 안벗어날정돈데
축구의신아자르,닉넴에시쓰냐 장범준은 발라드 가수라 보진 않지 ㅋㅋ 애초에 장르가 포크에 가까움 노래 범위도 다양하고
콰트로치즈파운더,30년지나고도 더 회자될 가수는 장범준같은데?
덤더럼,키코코스타디노브 업적은 그래도 장범준이지. 물론 팬덤과 현재 영향력은 씹넘사 임영웅이고. 임영웅이 이대로 유지하면 몇년뒤면 바로 넘을듯
포틀랜드,장범준은 거의 한 시대의 아이콘 같은데 ㅋㅋ
Hat-Trcik,마프90프로존버 최근10년치면 장범준 아이유 말고 비빌수있는 가수 있냐?
마프90프로존버,Hat-Trcik 장범준이 아이유급이였구낭 음
8도,마프90프로존버 10년대 1위곡이 벚꽃엔딩임..
맹모띠,Vousme 정범준은 높게 평가받지않나 원래
미스즈,Vousme 그냥 장범준팬들이 10~30초 남자들한테 ㅈㄴ 많음. 특히 장범준 좋아하는 애들은 하루종일 장범준 곡만들음. 내 친구가 그랬었음
courteou,장범준충들 논리면 현재 대한민국 원탑 가수는 임영웅이다 반박불가 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
맹모띠,하츠투 그렇게 치면 장범준 벛꽃엔딩은 넘사야 ㅋㅋㅋㅋ매년 봄마다 나오는데
ㅈㅅㅎ,아오복잡한이마음 원 소속사에는 다른 두명이 그대로 재계약했고장범준은 나와서 따로 직접 회사 차린건 아시죠?
아오복잡한이마음,ㅈㅅㅎ 몰랐음요. 장범준이 난 인물이긴 하죠.
곧발롱위너비닐신,아오복잡한이마음 통수는 아닌 것 같음아직도 브래드 김형태랑 잘 지냄(물론 외부인 시선이지만)애초에 그 셋이 음악적으로 끈끈했던 사이가 아니라 오디션 당시 시간이 됐던 사람들을 급조해서 만든 그룹이고 장범준이 음악적으로 끈끈했던건 솔로 활동할 때 같이 음악했던 친구들로 알고 있음
곧발롱위너비닐신,아오복잡한이마음 그게 좀 복잡한데오디션 프로그램 만드는 cj의 당시 수익구조가 오디션 만들어서 신생 가수들 뜨면 걔네랑 계약해서 노래 내고 행사 돌리는 건데 슈스케 탑16인가 12부터 의무적으로 계약서 쓰는 조건으로 참여했을 거임.그래서 내가 알기론 버스커버스커 2집까지 cj쪽 엔터사가 담당했음원래 음악적으로 끈끈한 게 아니라 급조된 팀이니 사실상 의무 계약기간까지 활동하고 연장하지 않은거지그래서 정규팀 해체보다는 프로젝트 팀 활동기간 만료가 더 정확하다고 봄나도 버스커버스커 해체될 쯤 버스커버스커 마이너 갤러리 같은 곳 뒤져보다가 안 사실이니 대부분은 모르지
킹갓제너럴아자르,아오복잡한이마음 버스커버스커 슈스케 나가서 급조된 팀임.. 몇년동안 함께하다 성공한 그런게 아니라ㅋㅋ 인터넷이라고 아무말이나 쓰는거 아님
아오복잡한이마음,킹갓제너럴아자르 근데 버스커버스커로 벚꽃엔딩 앨범 낸건 맞잖아. 그 이후로 각자의 사유로 헤어진거고. 인터넷이라고 아무말 할 건 아니지만 아무말 해도 될 상황임
킹갓제너럴아자르,아오복잡한이마음 장범준이 우리 영원히 함께하자! 했다가 갈라진거면 통수인데 급조된 팀이 해체수순 밟은거면 통수는 아니지. 다른 멤버들이 작곡 작사에 참여하는것도 아니고 사실상 장범준 독립하는건 시간문제였음
아오복잡한이마음,킹갓제너럴아자르 ㅇㅇ 난 버스커버스커로 앨범도 내서 잘되고 하니깐 같이 갈 줄 알았거든. 뭐 내 고정관념 탓이지 뭐. 님 말이 맞음. 원래 같이 갈 뜻이 없던 프로젝트성 그룹이 마침 잘됐으니 나같은 사람이 통수니 뭐니 오해도 한거임. 그 속 뜻을 우찌 알겠노.
쿠루루쿠루루쿠,웬벤야마 나얼은 데뷔때 장범준보다 센세이셔널하게 데뷔해서비비질 못함 평단에서 평가까지 챙긴 앨범이라 그냥 범접할 수가 없음
8도,아들러의심리학 라기엔 장범준은 꾸준해서
달팽이버섯,이게 논쟁이 되는게 장범준이 실적에 비해 노래실력이 별로라 그런거임 근데 가수 줄세우기 논쟁에서 노래실력을 또 뺄수는 없자나? 장범준이 노래까지 되면 닥범준이지
내삶의반다이크,달팽이버섯 그랬을거 같긴 함. 버스커 노래 개 좋아하는데 라이브는 또 안들어도 될거 같은 느낌
789456,코어 장범준 멜론 대상 아닌가?
펨코.,장범준 빠들특:물소기질 다분함 스윗한척 좆됨 여자앞에서 가오or찌질 둘중 하나 백퍼
호나나나나나,서머스비러버 당장 지금 차트논리면 조용필도 장범준한테 안되겠네
서머스비러버,"내삶의반다이크 너는 내게 봄이다 넣고 노래방에서, 처음엔 사랑이란게 빼는거 존나추한디...ㅋㅋㅋㅋㅋ너는 내게 봄이다는 꽃송이가 선에서도 정리될거같은뎈ㅋㅋ"
김해코스트코,"클레이에이킨 딱딱이형들 여수밤바다, 흔꽃샴 존나 좋아한다"
미스즈,장범준은 나윤권이나 잔나비하고 비교해야지 ㅋㅋ
마크로니아,"장범준이 뭔 시대의 아이콘이란 소리는 처음듣네.걍 벚꽃시즌에 연금으로 부럽다라는 소리 많이 듣는 가수였지.시대의 아이콘이 차라리 지드래곤이나 BTS라면 그러려니 할텐데벚꽃엔딩,여수밤바다 그냥 대중픽노래 느낌이지 감흥은 딱히 없었는데딱 텔미,GEE 그런 느낌 아니였냐"
축구의신아자르,마크로니아 멜론 2010년대 인기차트 1위가 벚꽃엔딩일텐데 .. 이걸로 걍 증명가는한거 아님..?
동탕,장범준 아니꼬우면 앨범 8집까지 내고 와라그 전에는 안된다
8도,키코코스타디노브 버즈 전성기가 넘 짧은데 전성기 곡이 벚꽃엔딩 뛰어넘는지도 몰겟음
공정한나라당,전승우승가능 내가 작년 앨범 흥했고 장범준보다 히트했다 이런것도 아닌데 작년 앨범을 끌고오는 이유가 대체 뭐임 20대들이 작년 앨범 많이 듣는다했음? 난 낸줄도 몰랐는데
서머스비러버,O#ㅁ 지랄 ㄴㄴ 성빠들이 장범준 내려치기가 압도적으로 많이 보이는데 ㅋㅋㅋ
8도,O#ㅁ 걍 베댓글따라가는거임 ㅋㅋㅋ아까글은 장범준이 내려치기 오지기 당햇은
동탕,산드로또날리 이게 큰 착각임 막상 올해 4월 5월에는 벚꽃엔딩보다 너의 모든 순간이 더 많이 재생됐다멜론차트로 확인해보면 암
동탕,산드로또날리 아니 그림이 안그려진다길래 막상 그려줘도 뭐래 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ10년 그려줬는데 100년이 안그려져?너모순이 뭐 최근 노래도 아님 14년에 나온 노래고 벚꽃이 12년임 나온 시기도 그렇게 차이안남걍 땡강이 안통해서 화내는 거 같은뎅..더 큰 문제는 뭔 줄암? 너모순은 지금도 차트 30위권임
산드로또날리,"동탕 먼 다른 잡소리 자꾸 까는지 모르겠는데벚꽃엔딩 들리면 아 봄이구나 싶고봄이 오면 아 벚꽃엔딩 들리겠네 싶은이런게 1이라도 되냐 너의 모든 순간 이 노래가???BTS가 아무리 날아다녀도 100년뒤에 머라이어캐리 캐롤이 남을 가능성이 높을까 버터, 다이나마이트 이런게 남을 가능성이 높을까?"
동탕,산드로또날리 딱 적으니까 이렇게 이야기해주네 작년껀 둘 다 차트에 없어~ㅋㅋㅋㅋㅋㅋㅋ니 세상 내 세상에도 벚꽃엔딩이 4 5월 차트에 차트인 안했어
산드로또날리,동탕 이새낀 걍 차트 만능주의네 ㅋㅋㅋ아니 그 전에꺼도 싹다 긁어오든가저작권료하고 다 찾아오든가 ㅋㅋㅋㅋ난 안찾아올건데 벚꽃엔딩이 높은데 걸게니 논리면 지금 이시간에 1위중인 내가 알지도 몬하는 아무개의 노래가 100년 뒤에 남을 가능성이 제일 높겠네
산드로또날리,동탕 봄에 사랑받는 노래 존나게 많다.근데 그걸 벚꽃엔딩이랑 비비는게 정상인은 아니지 ㅋㅋ
동탕,산드로또날리 아니 니 뇌내망상도르는 관심없고 차라리 이제 봄되면 흔꽃샴을 벚꽃보다 더 들음 니 아 봄이구나 도르에는 나는 전혀 관심이 없어요~
산드로또날리,동탕 그리고벚꽃엔딩 들리면 아 봄이구나 싶고봄이 오면 아 벚꽃엔딩 들리겠네 싶은이거 되냐니까?꼭 봄이랑 연결짓지 않더라도뭐하나 저런 상징성같은데서 비벼지는 노래라고 생각하냐진심이냐? ㅋㅋㅋㅋ아 봄이네 너의 모든 순간 또 존나 들리겠네~~~~~~ 이러고 자빠질거같냐 사람들이?
동탕,산드로또날리 아 니 봄이네 도르 관심없대도 자꾸 그러네 ㅋㅋㅋㅋㅋㅋ나 벚꽃엔딩 들리겠네~했는데 너와 내가 사는 세상에서는 너모순이 더 들렸다니까 ㅋㅋㅋㅋㅋ니 세상이 내 세상이야 정신 좀 차려
산드로또날리,동탕 내가 망상하는걸까 니가 망상하는걸까 ㅋㅋㅋ대한민국 사람이 올해 한번 너의 모든 순간이 차트 순위 높았다고 벚꽃엔딩보다 더 오래갈 노래라고 생각하는게 정상인은 아니지.그 차트 순위 높았다는거 알고있는사람 여기 전체에서도 몇명이나 될거같냐?
낚시왕,나만 장범준 노래 많이 모르냐? 히트곡 많다길래 검색해봤는데 첨보는 제목 엄청 많네 노래 자주 듣는 편인데
덤더럼,멜론 역사상 최초로 월간차트 1~3위 줄세운 가수 누구? 버스커버스커
8도,엠맥 히트곡은 맞는데 저기 적혀잇는곡들이 다 메가히트곡은 아니지 ㅋㅋㅋㅋㅋ 좋은날 벚꽃엔딩 gee 이런곡들이 메가히트고
맹모띠,인터밀란 먹방 안하고 술 못먹었으면 장범준 닥승이지 ㅋㅋㅋㅋㅋ
쿠루루쿠루루쿠,인터밀란 그 기준이면 장범준 슈스케 안나왔으면 어떻게 됐을까
courteou,클라우드22 히트곡도르 음원성적도르에 대한 반박입니다 ㅎㅎ 장범준충들 논리는 장범준충들 논리로 반박 씹가능 장적장 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
courteou,덤더럼 히트곡으로만 따지면 장범준 >>> 임재범인데 가수들 100 명 모아두고 임재범과 장범준 중에 누가 더 뛰어난 가수냐고 물어보면 100 명 중에 90 명은 임재범 뽑는다에 손모가지 검 ㅋㅋㅋㅋㅋㅋ
courteou,제드왕 히트곡으로만 따지면 장범준 >>> 임재범인데 가수들 100 명 모아두고 임재범과 장범준 중에 누가 더 뛰어난 가수냐고 물어보면 100 명 중에 90 명은 임재범 뽑는다에 손모가지 검 ㅋㅋㅋㅋㅋㅋ
courteou,클라우드22 히트곡으로만 따지면 장범준 >>> 임재범인데 가수들 100 명 모아두고 임재범과 장범준 중에 누가 더 뛰어난 가수냐고 물어보면 100 명 중에 90 명은 임재범 뽑는다에 손모가지 검 ㅋㅋㅋㅋㅋㅋ
클라우드22,courteou 임재범이 락커로서 레전드라서 박수받는거지.   그래서 윤도현도 깍듯이 선배로 모시는거고.가수로서 성과는 당연히 장범준이 임재범한테 안꿀리지.   그거 니 생각이고.  대중가수는 그냥 대중가수로서 평가받는거야.절대 니 생각처럼 압도적으로 안쏠림.
courteou,클라우드22 와 장범준충들 씨발 가수로써 능력을 임재범한테 비비네 이러다 장범준>>>조용필 나훈아라고 하겠네 씨발 종교급이네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
클라우드22,"courteou 왜케 임재범 신급 취급함?  너가 지금 나가수에서 세뇌당한거임.  임재범 발라더로 잘나갔을 때를 난 봤고 넌 못봤고.대중가수는 대중음악계 음반, 음원, 시상식이라는 객관적 지표가 있는데 대중가수로서 당연히 장범준이 안꿀리지.임재범은 대중가수로는 그렇게 큰 인기 못얻었음.  지금도 이름도 모르는 어르신들 많을걸"
courteou,클라우드22 뭘 세뇌야 시발 니 논리가 뭔줄 앎?? 축구로 따지면 오웬은 발롱도르가 있으니까 오웬>>>앙리 라울 반니 이 지랄하는 꼴임 ㅋㅋㅋㅋㅋㅋ 히트곡 많고 음원성적 좋으니까 무조건 장범준이 짱임!!! 이러고 자빠졌네 난 장범준 음악이 임재범 음악보다 좋다라고 하면 이해라도 되지 ㅋㅋㅋㅋㅋㅋㅋㅋ
Roma3,장범준 승
킹갓제너럴아자르,미스즈 이건 범준이 형이 압승이다
맹모띠,더블불고기세트 장범준 내려치기하는놈들 많네
부스코판,STAYC수민 누가 우위던 관심없는데 장범준도 시대 원탑은 턱도 없음
맹모띠,보컬로 치면 장범준보다 잘하는 가수는 많음하지만 음악인으로 평가하면 장범준이 무조건 이겨
모닝썬,맹모띠 보컬로만 따지면 장범준레벨에서 장범준보다 못한가수 찾기가 더 힘들지 사실
Fda,내가 가수한다면 장범준 악뮤 같은 싱어송라이터 되고싶을듯저작권연금이 엄청나잖아
냉정한사나이,전승우승가능 10년대 1위 노래면 님은 10년대 노래중에서 벚꽃엔딩 젤 좋아하심?
쿠루루쿠루루쿠,서머스비러버 버스커버스커도 아이돌이랑 싸이에 밀려서 원탑 먹었다 보기 애매한 측면 있음 그냥 난 팔아재꼈도르를 말하는 거임 신인이 팔아재낄 수 있는 마지노선이 당시에 50만장 가량이었는데 그만큼 팔아재낄 정도로 인기 많은 가수였다는 거
서머스비러버,쿠루루쿠루루쿠 당장 2010년대 원탑먹은게 벚꽃엔딩인데 ㅋㅋㅋㅋㅋㅋㅋ 대체 뭐가애매하냨ㅋㅋㅋ ㅅㅂ성빠들이 이렇게 억지부리는거구나
마크로니아,"대중음악가 위상도르로 치면스트레이키즈, 세븐틴이 장범준 싸대기 때림.유튜브 조회수 치고와바라. 국내를 넘어 해외까지 호령하고 있는 대한건아다."
마크로니아,뮐러를발롱으로 대중성으로 이기니까 장범준팬들이 벚꽃엔딩으로 시대원탑찍었대잖아.인기도르로 처야지.
펨코는에펨사이트,장범준 그냥 자가복제만 계속 하잖아
호리땅,실력으로 따지는거임 아니면 그냥 가수로써 임팩트를 따지는거임 임팩트는 그냥 무조건 장범준인데
멀린호,장범준 평가가 엄청좋은데 그러면 궁금한게 2010년대에 장범준을 이길 남자가수가 있음? 없다면 2000년대까지 끌고와도 없음? 순수하게 장범준이 어느가수까지 이길지 궁금
곧발롱위너비닐신,멀린호 본인 장르에서는 1등이고 남자 솔로에서도 지디 말고는 딱히 없을 걸아까 지나가듯이 본 자료에서 2010년대 음원 순위에서 장범준 위에 솔로는 아이유 말고 없었던 걸로 기억함
갤럭시,멀린호 2010년대 멜론차트 1위가 벚꽃엔딩임 2위가 밤편지 3위 야생화 이걸로 끝
지프는지프,"제드왕 ㄹㅇ 역으로""국밥먹고 예능좀 찍는다고 ㅈ으로 보이냐""<--- 이러고 있음.. 아니 장범준이 그 시대를 대표하는 아이콘이라 고점이 높다니깐"
Yawah,10~20년뒤 누가 더 높은 평가를 받을거 같냐고물어본다면 장범준일 가능성이 더 큰듯.산이가 랩 잘한다고 해서 래퍼로써 높은 평가를받는건 아니듯이.
냉정한사나이,Yawah 산이는 그냥 행동때문이 이리저리 많이 까여서 그렇지 래퍼로써 무슨 높은 평가를 안받음? 님말대로 장범준이 높이평가 받을거같다하면 산이는 오히려 그런면에서 더 보정 받을건데? 피처링 한곡들이 잘된게 한두개가 아님
사이키쿠스오재난,어르신은 장범준 비선호 하시는분 많더라. 자가복제 느낌에 흐어어만 한다고
이담,어웨이큰 같은 음원1위라도 왜 장범준은 인정받고 남돌들은 인정 못 받는지 알잖아
97년생아재,어웨이큰 싸그리 아이돌은 오바지만 엑소 트와이스 이런 정상급 아이돌 소환하면 장범준 위라고 봄 ㅇㅇ
어웨이큰,97년생아재 엑소 트와이스는 ㅋㅋ 얘넨 고트에 비비는 레벨인데 장범준은 비교가 안되고 그냥그냥 생각나는 아이돌 중에 아이콘 위너 이정도 아이돌 선에서 컷임.
97년생아재,어웨이큰 https://m.dcinside.com/board/iu_new/4290033아이콘 위너가 장범준보다 음원성적 좋을 거 같음?심지어 이건 장범준 제외한 버스커버스커만 있는데도 이럼니 말대로 음원만 따지면 엑소 트와이스도 장범준한테 안됨
어웨이큰,97년생아재 상이나 활동기간 같은거 따져야지 뭔소리함 ? 그러면 장범준은 볼빨간사춘기 다비치 컷인데
어웨이큰,97년생아재 ?? 그러니까 맞는데?위너 아이콘 활동기간 알긴 앎? YG가 원래 활동기간 짧기로 유명해서 블랭핑크도 그렇고쟤네 활동기간 존나 짧은데 님이 가져온거 12년~19년 이잖아요 ㅋㅋㅋ 저기 있는 아이돌들 전부 한국활동만 한줄앎?그러니까 상으로 보자는거지 뭔말인지 모르겠음?쟤네도 메가히트곡 있고 곡냈다하면 1위인데 ㅋㅋㅋ장범준 한국에서 12~19년 할동활때 쟤네 수년 일본에서 활동했는데 그럼 쟤네 일본성적까지 포함해서 비교함? ㅋㅋㅋ음원시장 체급이 달라서 성적비교가 안되는데 ㅋㅋ;; 몇배는 날텐데 ㅋㅋㅋ트와이스 엑소도 일본갖다와서 한국음원성적 비비는거임 ㅋㅋ 트와이스 17년부터 일본활동했는데 일본에서 얼마나 인기많은지 모르지? 거의 사회현상급인데 ㅋㅋ 모르니까 비비는거지.
어웨이큰,97년생아재 그러니까 음원하면 아이돌에 못비빈다 이말하는거임.님이 지금 장범준을 아이돌에 비비니까 팩트체크하자는거고일본시장 성적까지 다갖고와야죠 ㅋㅋ 님이 갖고온 자료가 12~19년도인데일본시장 갖고오면 체급이 달라서 진짜 몇배이상 차이나는데 님이 모르는 개나소나 소리 나오는 아이돌도 일본꺼 가지고오면 장범준보다 위임
97년생아재,어웨이큰 12~19년이 문제가 있나?장범준은 오히려 20년대에도 잘 나가고 엑소 트와이스 아이콘 위너는 예전만 못해졌는데 오히려 장범준이 불리하지일본시장 이런 것 때문에 음원에서 장범준이 앞서도 엑소 트와이스가 위라고 했던 거고위너 아이콘은 솔직히 국내에서는 장범준에 비해 쩌리라 해외 들고오는 건 양심 없다고 봄
97년생아재,어웨이큰 휴식기가 긴건 YG에 따질 일이고 아이콘 사랑을했다 위너 줄세우기 1위곡 다 합쳐도 가온 누적 순위권에도 없잖아송민호 바비 비아이 솔로곡 해봐야 장범준 솔로곡 선에서 정리되고2020년대에 장범준이 히트치고 역주행한 수치까지 하면 더 벌어질 테고그렇다고 국내에서 팬덤이 엄청 크길 해 뭘 해?음원으로 처참히 발리면 끝난 거지 국내에서 위너 아이콘이 내세울 게 뭐가 있지?
97년생아재,"어웨이큰 애초에 버스커버스커는 500이 넘고 위너 아이콘은 300도 안 되서 순위권에도 없는 걸 보아 2배는 차이나는데 이 차이를 솔로로 뒤집을 수 있다고 생각함?솔로 성적도 준수했지만 그룹으로 더 잘 나갔는데애초에 솔로끼리만 비교해도 장범준이 바비, 비아이, 송민호 솔로보다 아득히 위일 거 같지만"
어웨이큰,97년생아재 장범준 1집 개망했는데 뭘 바비 송민호 비아이 솔로보다 아득히 위야 ㅋㅋ진짜 지 맘대로 올려치네 ㅋㅋㅋㅋ바비 송민호 신드롬은 진짜 역대급이었는데
97년생아재,어웨이큰 장범준이 1집만 있음?
어웨이큰,97년생아재 처음에는 '쩌리'라는 게 진짜 어이가 없어서 그랬는데 지금은 흥분하나도 안하는데솔로활동이 아득히 위라니까 가져왔지 ㅋㅋ 바비 비아이 송민호 솔로활동이 망한것도 아니고 역대급인데 그냥 아이콘은 진짜로 국내에서 활동은 적으면서 빅뱅처럼 음악성이 좋아서 성적은 좋기로 유명한 아이돌그룹인데 모르는거부터 말이 안통하긴하네 ㅋㅋㅋ진짜 사랑을했다 모르는건 벛꽃엔딩이 잘나갔어? 이거랑 비슷한급인데  ㅋㅋㅋ 그해 전성기 트와이스 제끼고 그 곡 하나로 아이콘이 랭킹 1위먹음 위너도 마찬가지고그냥 님은 버스커버스커 장범준 무조건 짱이야 이거인데 현실은 위너 아이콘 컷임 ㅋㅋ
97년생아재,어웨이큰 그래 연결고리 겁 임팩트는 인정하는데 문제는 총 음원으로 따지면 앨범 통째로 차트인시키고 계속 역주행하는 장범준이 유리할 수밖에 없음2배 차이나는 수치를 뒤집는 건 더더욱 말이 안 되고아이콘은 쇼미시절 바비 때문에 기대했던 그룹이긴 한데 활동 자주 안 하면서 국내 팬덤도 와해되고 이런저런 사건도 터지면서 인기를 이어나가질 못했잖아
어웨이큰,97년생아재 맞다 맞다 헷깔렷네쩃든 내가 쟤네 팬도 아니고 대중음악의팬으로서 그저 제3자입장에서 말하는거임. 님은 버스커버스커 팬인거 같은데
97년생아재,어웨이큰 내가 팬이면 굳이 엑소 트와이스 얘기 꺼내서 장범준 위라고 하겠음?
97년생아재,어웨이큰 님이 억까하는 거지장범준이 걸스데이 AOA 아이콘 위너 급이라고 글 써 보셈누가 공감할지
어웨이큰,97년생아재 아이콘은 장범준보다 더 높게 평가할거 같은데요?엠팍같은 데 글 써보셈 ㅋㅋ 솔로활동이나 일본활동 다 포함해서 지금 없는거나 다름없으니까 앞으로 비교못하는거지
97년생아재,어웨이큰 멜론 주간차트 1위 찾아보니까버스커버스커+장범준 10주아이콘+바비 7주위너+송민호 3주임
화이트보드,ㄱㄱㄱㄱ12 ? 장범준 대상 탈때 누구누구 재낀줄 알고있음?
인터밀란,ㄱㄱㄱㄱ12 그건 장범준이 자기 영역에서 원탑이니까
엠맥,ㄱㄱㄱㄱ12 장범준이 거물급이니까 ㅋㅋㅋㅋ
곧발롱위너비닐신,ㄱㄱㄱㄱ12 동시대 솔로 중에 장범준 위는 아이유랑 지디 말고는 없어서
맹모띠,가창력 보컬로 따지면 장범준 이기는 가수는 많다니깐근데 다른 요소들이 장범준이 넘사라니깐 ㅋㅋㅋㅋ
벌레린,벚꽃엔딩 하나로 상징성 끝나긴 함ㅋㅋ
호나나나나나,장범준이 위라는 애들 그래서 플리에 장범준 노래 몇 개 있음?
무뉴뉴,그래서 장범준이랑 이찬혁 누가 더 천재임?
뉴돼지맨,무뉴뉴 천재는 찬혁이 같은데 대중성은 장범준
멀린호,그냥 아티스트로써의 실력만 따지면 GD VS 장범준 누가위임?인기는 당연히 뭐 GD가 높을테니 제외하고
덤더럼,멀린호 장범준은 활동을 너무 안함. 음악적 활동 ㅇㅇ 앨범 ㅈㄴ 안내고
멀린호,자시안 ㅋㅋㅋㅋ 근데 물어보니까 작사작곡다하는 임팩트있으면서 장범준이랑 비슷한시대에 있던 가수가 GD말곤 딱히 없는거같아서..
낚시왕,윤종신 장범준은 어떰? 장범준인가
bslbsl,789456 고로 장범준 3년동안 가둬놓고 7집까지 만들게 해야함
natrol,대중가수는 실적으로 판단해야한다 생각함.벚꽃엔딩 하나만으로도 장이 압살
수선생님,근데 장범준이 시대의 아이콘급인가 ㄷㄷ
